bike,start_time,end_time,start_st,end_st
e_3132_0,2017-07-01 07:37:14.110638,2017-07-01 07:38:37.223524,3132,3136
279_17,2017-07-01 07:37:16.179600,2017-07-01 08:00:08.110436,279,313
363_23,2017-07-01 07:37:20.240924,2017-07-01 07:42:35.911213,363,195
e_362_0,2017-07-01 07:37:25.329891,2017-07-01 07:41:47.779796,362,3458
2002_13,2017-07-01 07:37:35.913363,2017-07-01 07:48:27.218625,2002,3113
465_19,2017-07-01 07:37:39.914213,2017-07-01 08:09:52.625730,465,327
e_2000_0,2017-07-01 07:37:43.286611,2017-07-01 07:50:56.381442,2000,3263
335_13,2017-07-01 07:37:53.738554,2017-07-01 07:45:31.424917,3244,432
459_23,2017-07-01 07:38:01.207167,2017-07-01 07:56:35.375062,459,2008
312_14,2017-07-01 07:38:12.300344,2017-07-01 07:51:36.107326,504,3223
e_524_0,2017-07-01 07:38:26.524489,2017-07-01 07:44:03.468028,524,455
e_266_0,2017-07-01 07:38:27.708866,2017-07-01 07:44:35.289177,266,223
e_457_0,2017-07-01 07:38:30.356157,2017-07-01 07:42:22.926859,457,3176
e_326_0,2017-07-01 07:38:32.815632,2017-07-01 07:42:34.432213,326,444
e_2023_0,2017-07-01 07:38:37.580998,2017-07-01 07:41:22.967024,3233,153
479_15,2017-07-01 07:38:44.087135,2017-07-01 07:46:43.091393,153,3458
e_458_1,2017-07-01 07:38:52.712127,2017-07-01 07:42:51.926646,458,490
3409_17,2017-07-01 07:39:05.396331,2017-07-01 07:44:15.632696,3321,314
518_19,2017-07-01 07:39:07.644674,2017-07-01 07:47:04.299296,518,3236
e_3137_0,2017-07-01 07:39:16.191988,2017-07-01 07:41:58.330301,3137,3165
e_393_0,2017-07-01 07:39:17.450240,2017-07-01 07:45:58.361434,393,3260
440_15,2017-07-01 07:39:17.844506,2017-07-01 07:54:00.510535,79,3441
485_17,2017-07-01 07:39:30.290668,2017-07-01 07:47:31.471454,485,2003
423_13,2017-07-01 07:39:31.128552,2017-07-01 07:58:16.799044,423,3428
2009_17,2017-07-01 07:39:34.637069,2017-07-01 07:42:31.982303,2009,331
474_23,2017-07-01 07:39:35.520841,2017-07-01 07:47:56.018828,474,237
e_402_0,2017-07-01 07:39:38.359009,2017-07-01 08:00:50.745610,402,407
e_2012_1,2017-07-01 07:39:45.840214,2017-07-01 07:49:09.316302,2012,531
442_24,2017-07-01 07:39:48.096643,2017-07-01 07:44:01.191696,442,491
327_19,2017-07-01 07:39:50.939760,2017-07-01 08:11:21.761132,327,484
2000_14,2017-07-01 07:39:52.276473,2017-07-01 07:50:15.791392,2000,416
e_3202_0,2017-07-01 07:39:56.588842,2017-07-01 08:12:54.835436,3202,3187
e_116_0,2017-07-01 07:40:09.403803,2017-07-01 07:45:48.907129,116,444
444_12,2017-07-01 07:40:14.852965,2017-07-01 08:03:12.890904,444,364
444_11,2017-07-01 07:40:15.351856,2017-07-01 07:54:57.344486,444,312
537_9,2017-07-01 07:40:16.576461,2017-07-01 07:45:49.766549,517,267
3360_10,2017-07-01 07:40:33.647839,2017-07-01 07:45:13.651101,3360,3170
e_494_0,2017-07-01 07:40:40.932440,2017-07-01 07:53:10.263849,494,284
3167_27,2017-07-01 07:40:42.759998,2017-07-01 08:01:54.560431,499,3336
461_19,2017-07-01 07:40:53.922605,2017-07-01 07:51:47.008459,461,394
3373_13,2017-07-01 07:40:58.145286,2017-07-01 07:43:43.985749,3384,3377
e_520_0,2017-07-01 07:41:05.523494,2017-07-01 07:47:00.156221,520,3462
380_18,2017-07-01 07:41:09.114458,2017-07-01 07:45:08.160039,380,280
e_244_0,2017-07-01 07:41:14.286417,2017-07-01 07:48:00.212304,244,239
e_282_0,2017-07-01 07:41:15.845070,2017-07-01 07:45:52.357513,282,3093
532_21,2017-07-01 07:41:29.689367,2017-07-01 07:50:00.158879,394,497
e_3016_1,2017-07-01 07:41:39.569403,2017-07-01 07:42:52.962032,3016,3092
e_462_0,2017-07-01 07:41:47.642118,2017-07-01 07:44:30.872663,462,446
e_387_1,2017-07-01 07:41:49.072992,2017-07-01 07:44:50.418850,387,268
e_238_0,2017-07-01 07:41:57.599764,2017-07-01 07:45:43.975733,127,3428
447_11,2017-07-01 07:41:58.856317,2017-07-01 08:00:16.154874,388,422
498_14,2017-07-01 07:42:24.033490,2017-07-01 08:16:12.338089,498,351
3368_13,2017-07-01 07:42:28.756113,2017-07-01 08:17:04.869020,3368,3109
342_13,2017-07-01 07:42:31.732016,2017-07-01 08:00:19.144096,342,3083
435_23,2017-07-01 07:42:40.368372,2017-07-01 07:58:20.014755,435,450
485_18,2017-07-01 07:42:42.918253,2017-07-01 07:51:39.680039,519,479
418_11,2017-07-01 07:42:44.072016,2017-07-01 07:57:34.046052,418,3083
330_19,2017-07-01 07:42:47.881155,2017-07-01 07:56:58.006841,330,127
2009_16,2017-07-01 07:43:02.635326,2017-07-01 07:47:49.454423,2009,3427
e_254_0,2017-07-01 07:43:08.075202,2017-07-01 08:09:27.267357,254,3372
e_349_0,2017-07-01 07:43:20.073671,2017-07-01 07:50:26.501578,349,279
264_13,2017-07-01 07:43:21.447433,2017-07-01 07:50:12.745412,361,439
e_3110_0,2017-07-01 07:43:33.029815,2017-07-01 07:49:41.742653,3110,2002
410_17,2017-07-01 07:43:39.869309,2017-07-01 08:05:57.970983,3224,3301
3185_10,2017-07-01 07:43:51.040380,2017-07-01 08:16:16.446412,3185,3267
3288_19,2017-07-01 07:43:53.459672,2017-07-01 07:49:26.287586,3288,3151
3440_21,2017-07-01 07:44:02.232763,2017-07-01 07:51:10.285989,3440,3421
e_236_0,2017-07-01 07:44:03.650987,2017-07-01 07:47:47.651506,545,455
3016_22,2017-07-01 07:44:10.196412,2017-07-01 08:04:53.087858,3016,245
e_3168_0,2017-07-01 07:44:12.735661,2017-07-01 07:47:25.993962,3168,3301
e_526_0,2017-07-01 07:44:16.798880,2017-07-01 07:54:32.070163,526,455
3203_12,2017-07-01 07:44:18.081878,2017-07-01 08:33:30.023489,3203,3202
3146_23,2017-07-01 07:44:26.280021,2017-07-01 07:47:02.063942,3146,3370
e_232_0,2017-07-01 07:44:26.442545,2017-07-01 07:59:19.350690,412,459
e_414_0,2017-07-01 07:44:32.183390,2017-07-01 08:00:12.679800,414,389
e_3158_1,2017-07-01 07:44:35.061993,2017-07-01 07:52:24.463966,3158,442
312_13,2017-07-01 07:44:35.836077,2017-07-01 07:50:57.224645,312,393
e_262_0,2017-07-01 07:44:41.149512,2017-07-01 07:46:29.164564,262,244
e_468_0,2017-07-01 07:44:41.597253,2017-07-01 07:52:19.851935,468,402
491_25,2017-07-01 07:44:43.296695,2017-07-01 07:55:41.293211,434,151
e_150_0,2017-07-01 07:44:49.368499,2017-07-01 08:00:46.322793,150,472
e_482_1,2017-07-01 07:44:53.742787,2017-07-01 07:50:03.472752,458,284
349_10,2017-07-01 07:45:01.435896,2017-07-01 07:52:11.380946,349,161
e_307_0,2017-07-01 07:45:14.356648,2017-07-01 07:49:12.124710,307,349
e_3288_0,2017-07-01 07:45:14.393670,2017-07-01 07:51:35.738429,3288,3497
3002_9,2017-07-01 07:45:23.969731,2017-07-01 08:09:39.828988,3002,514
361_21,2017-07-01 07:45:47.069209,2017-07-01 07:48:01.539125,361,296
229_11,2017-07-01 07:45:48.492554,2017-07-01 07:51:39.161253,433,229
336_17,2017-07-01 07:45:55.542115,2017-07-01 07:50:45.542788,336,285
3285_20,2017-07-01 07:46:09.118638,2017-07-01 07:48:09.412278,3285,3171
3260_15,2017-07-01 07:46:25.854796,2017-07-01 07:50:05.076405,3260,252
476_23,2017-07-01 07:46:38.966069,2017-07-01 07:54:32.268101,476,483
459_22,2017-07-01 07:46:45.456523,2017-07-01 08:01:12.769452,459,161
e_161_0,2017-07-01 07:46:53.537907,2017-07-01 07:50:11.798164,161,368
3002_8,2017-07-01 07:46:56.627118,2017-07-01 07:50:19.823270,3002,304
e_3132_1,2017-07-01 07:47:15.509794,2017-07-01 07:53:00.854182,3132,517
e_3213_0,2017-07-01 07:47:17.033464,2017-07-01 08:27:50.962693,3213,3186
e_523_1,2017-07-01 07:47:22.890679,2017-07-01 07:53:13.586233,523,405
e_345_0,2017-07-01 07:47:27.798438,2017-07-01 07:48:54.650186,345,253
e_505_1,2017-07-01 07:47:31.494767,2017-07-01 07:52:55.893062,505,450
405_19,2017-07-01 07:47:46.342169,2017-07-01 08:08:16.966704,316,3236
e_3403_0,2017-07-01 07:47:51.206683,2017-07-01 07:55:44.862556,3403,3422
444_13,2017-07-01 07:47:59.653717,2017-07-01 08:02:01.923063,446,236
e_3304_0,2017-07-01 07:48:07.857520,2017-07-01 07:51:05.247303,3304,3403
315_13,2017-07-01 07:48:10.476853,2017-07-01 08:06:14.117225,315,347
3316_14,2017-07-01 07:48:16.901365,2017-07-01 08:02:18.525536,3316,3168
e_379_0,2017-07-01 07:48:32.087822,2017-07-01 07:51:52.968551,379,2012
e_325_1,2017-07-01 07:48:39.045441,2017-07-01 07:56:27.361696,325,494
503_13,2017-07-01 07:48:40.043098,2017-07-01 07:58:18.709115,501,483
361_20,2017-07-01 07:48:41.129004,2017-07-01 08:00:41.598360,361,2008
e_441_0,2017-07-01 07:48:43.954472,2017-07-01 08:13:01.652038,441,3107
297_13,2017-07-01 07:48:51.562427,2017-07-01 07:57:39.762879,297,229
268_12,2017-07-01 07:48:55.692613,2017-07-01 08:04:06.819689,268,127
167_20,2017-07-01 07:48:55.905500,2017-07-01 08:01:07.473256,167,466
e_306_1,2017-07-01 07:48:57.356509,2017-07-01 07:53:39.804875,306,330
317_12,2017-07-01 07:49:04.161955,2017-07-01 07:54:58.684030,317,3263
e_3453_0,2017-07-01 07:49:09.114711,2017-07-01 07:54:51.482250,3453,3115
468_23,2017-07-01 07:49:12.019623,2017-07-01 08:20:00.963686,468,326
397_13,2017-07-01 07:49:12.381132,2017-07-01 08:04:47.994721,397,3349
e_3130_0,2017-07-01 07:49:13.193053,2017-07-01 07:58:07.227687,3130,3462
439_14,2017-07-01 07:49:18.842950,2017-07-01 07:52:10.075892,320,3461
152_14,2017-07-01 07:49:20.945821,2017-07-01 07:54:04.373452,152,79
3168_14,2017-07-01 07:49:22.852093,2017-07-01 08:01:47.644206,3168,281
e_401_0,2017-07-01 07:49:26.278689,2017-07-01 07:55:58.733003,401,402
238_15,2017-07-01 07:49:32.894039,2017-07-01 08:00:49.868331,405,514
402_19,2017-07-01 07:49:33.839551,2017-07-01 07:56:19.664736,523,228
229_9,2017-07-01 07:49:37.196507,2017-07-01 08:08:50.148570,229,314
487_17,2017-07-01 07:49:40.580104,2017-07-01 08:03:56.547587,358,400
168_22,2017-07-01 07:49:42.886417,2017-07-01 08:00:15.112540,168,511
e_500_0,2017-07-01 07:50:06.594522,2017-07-01 07:51:50.469938,500,457
450_28,2017-07-01 07:50:12.970253,2017-07-01 07:54:15.743500,450,3236
363_22,2017-07-01 07:50:24.709423,2017-07-01 08:06:32.508842,363,315
3093_13,2017-07-01 07:50:29.606378,2017-07-01 08:00:45.124365,3093,3117
302_11,2017-07-01 07:50:53.265838,2017-07-01 07:58:30.888228,355,229
e_408_0,2017-07-01 07:50:53.753307,2017-07-01 07:58:13.639935,408,150
426_13,2017-07-01 07:51:02.014349,2017-07-01 08:07:42.980941,3166,362
312_13,2017-07-01 07:51:05.477639,2017-07-01 08:12:12.797621,393,459
3118_14,2017-07-01 07:51:05.567290,2017-07-01 07:56:57.469885,3118,3119
346_12,2017-07-01 07:51:06.693903,2017-07-01 08:00:35.926385,346,3436
e_347_0,2017-07-01 07:51:13.454894,2017-07-01 08:02:40.505283,347,514
e_3346_0,2017-07-01 07:51:16.596919,2017-07-01 07:57:39.441621,3346,241
e_3307_0,2017-07-01 07:51:23.088288,2017-07-01 08:14:12.962051,3307,3256
232_11,2017-07-01 07:51:31.959437,2017-07-01 08:07:58.561930,282,3407
3459_16,2017-07-01 07:51:57.937014,2017-07-01 08:08:23.554134,3459,394
2012_17,2017-07-01 07:52:11.041765,2017-07-01 07:54:16.203607,2012,536
368_19,2017-07-01 07:52:19.452962,2017-07-01 08:01:00.937853,517,477
3459_15,2017-07-01 07:52:19.509094,2017-07-01 08:05:09.400959,3459,478
3431_11,2017-07-01 07:52:21.581004,2017-07-01 08:09:03.290337,3431,2006
232_10,2017-07-01 07:52:26.835644,2017-07-01 08:04:21.182184,232,355
503_12,2017-07-01 07:52:42.400061,2017-07-01 07:58:20.757252,503,453
3203_11,2017-07-01 07:52:43.847296,2017-07-01 08:18:17.274951,3203,3185
368_18,2017-07-01 07:52:50.361135,2017-07-01 08:07:58.490945,368,504
365_15,2017-07-01 07:52:59.011037,2017-07-01 08:12:46.070603,365,494
e_477_0,2017-07-01 07:53:01.326791,2017-07-01 07:56:48.795025,477,153
e_3243_0,2017-07-01 07:53:15.494744,2017-07-01 07:57:24.801733,3243,3376
3139_21,2017-07-01 07:53:31.560797,2017-07-01 07:57:04.092587,3139,3438
532_21,2017-07-01 07:53:36.394836,2017-07-01 08:06:08.019066,497,502
e_406_0,2017-07-01 07:53:38.778473,2017-07-01 08:00:27.155238,406,3418
151_15,2017-07-01 07:53:42.491393,2017-07-01 08:08:43.521856,151,435
3087_14,2017-07-01 07:53:45.203602,2017-07-01 07:57:56.629665,3087,3076
e_3165_2,2017-07-01 07:53:59.229330,2017-07-01 08:08:06.348218,3165,515
3431_10,2017-07-01 07:54:11.573453,2017-07-01 08:00:40.338750,3431,174
523_23,2017-07-01 07:54:15.006071,2017-07-01 08:06:21.147554,523,459
450_27,2017-07-01 07:54:20.307224,2017-07-01 08:05:05.813225,450,153
2012_17,2017-07-01 07:54:51.327851,2017-07-01 08:00:52.529326,536,498
402_18,2017-07-01 07:54:59.508433,2017-07-01 08:19:38.168830,402,3396
3367_18,2017-07-01 07:55:02.012262,2017-07-01 08:01:17.813848,3367,3374
e_351_0,2017-07-01 07:55:24.666724,2017-07-01 08:00:11.554398,351,2009
3132_17,2017-07-01 07:55:29.534764,2017-07-01 08:06:43.592930,3132,524
3086_11,2017-07-01 07:55:55.517543,2017-07-01 08:01:20.333109,3086,3106
e_524_1,2017-07-01 07:55:58.251188,2017-07-01 08:07:48.725099,524,342
e_3244_1,2017-07-01 07:56:04.944651,2017-07-01 08:00:06.818779,3244,116
217_19,2017-07-01 07:56:06.328629,2017-07-01 08:02:54.509749,217,321
391_15,2017-07-01 07:56:08.256913,2017-07-01 07:58:30.497231,391,406
3409_16,2017-07-01 07:56:08.770224,2017-07-01 08:06:08.659587,3409,414
e_377_1,2017-07-01 07:56:13.732485,2017-07-01 07:57:17.111874,3074,3076
e_3409_0,2017-07-01 07:56:37.387532,2017-07-01 08:00:47.158815,3409,3455
173_24,2017-07-01 07:56:51.900132,2017-07-01 08:02:11.754556,173,448
e_3397_0,2017-07-01 07:56:52.007256,2017-07-01 07:59:13.934110,3397,3340
e_259_1,2017-07-01 07:56:53.288208,2017-07-01 08:09:34.324165,259,347
e_3354_0,2017-07-01 07:56:54.598109,2017-07-01 08:01:45.107035,3354,3349
e_120_0,2017-07-01 07:56:57.734300,2017-07-01 08:00:29.169510,519,3459
457_16,2017-07-01 07:57:06.232904,2017-07-01 08:05:19.227050,457,3233
3288_18,2017-07-01 07:57:11.346260,2017-07-01 08:10:00.304667,3288,305
e_442_0,2017-07-01 07:57:11.828238,2017-07-01 08:05:05.160536,442,3263
477_29,2017-07-01 07:57:14.989312,2017-07-01 08:01:58.419834,477,479
3320_23,2017-07-01 07:57:35.482522,2017-07-01 08:28:49.646163,3320,3123
e_3486_0,2017-07-01 07:57:43.721651,2017-07-01 07:59:20.900114,3486,3409
e_3256_0,2017-07-01 07:58:13.631895,2017-07-01 08:02:14.139437,3256,405
457_15,2017-07-01 07:58:14.799347,2017-07-01 08:18:46.598715,457,334
e_3374_0,2017-07-01 07:58:15.255951,2017-07-01 08:22:57.041318,3374,410
455_18,2017-07-01 07:58:17.248545,2017-07-01 08:13:25.983833,455,505
346_11,2017-07-01 07:58:27.836459,2017-07-01 08:11:26.019410,346,499
e_3455_0,2017-07-01 07:58:33.318637,2017-07-01 08:00:37.071415,3455,3486
445_25,2017-07-01 07:58:41.100791,2017-07-01 08:01:51.610863,445,236
3159_15,2017-07-01 07:58:42.711523,2017-07-01 08:06:34.683140,495,494
e_3263_2,2017-07-01 07:58:43.558679,2017-07-01 08:04:17.479015,3263,393
317_11,2017-07-01 07:58:43.913424,2017-07-01 08:23:20.610706,317,3139
330_19,2017-07-01 07:58:55.506794,2017-07-01 08:06:37.125459,127,3255
3409_15,2017-07-01 07:59:01.340224,2017-07-01 08:07:43.251866,3409,3389
e_3412_0,2017-07-01 07:59:06.774845,2017-07-01 08:04:07.847702,3412,274
265_17,2017-07-01 07:59:06.874995,2017-07-01 08:17:04.602900,500,3295
e_459_1,2017-07-01 07:59:08.167779,2017-07-01 08:07:22.639942,459,2021
3255_8,2017-07-01 07:59:17.854311,2017-07-01 08:06:24.915882,3427,248
412_13,2017-07-01 07:59:27.789075,2017-07-01 08:13:13.441691,412,317
449_14,2017-07-01 07:59:34.982733,2017-07-01 08:06:53.493327,3259,212
332_11,2017-07-01 07:59:40.164176,2017-07-01 08:03:27.981621,332,311
143_11,2017-07-01 07:59:51.206698,2017-07-01 08:04:55.408279,143,3315
3462_19,2017-07-01 07:59:55.157522,2017-07-01 08:13:54.208208,3462,161
3360_11,2017-07-01 07:59:59.721825,2017-07-01 08:19:24.979976,478,3223
e_146_1,2017-07-01 07:59:59.895201,2017-07-01 08:03:45.217249,146,377
e_279_1,2017-07-01 08:00:12.702385,2017-07-01 08:25:26.059698,279,490
e_3387_0,2017-07-01 08:00:13.459742,2017-07-01 08:14:24.299843,3387,3137
e_363_0,2017-07-01 08:00:20.492024,2017-07-01 08:06:53.405976,377,285
401_20,2017-07-01 08:00:23.254030,2017-07-01 08:10:25.709867,401,3436
519_28,2017-07-01 08:00:26.198666,2017-07-01 08:06:54.406906,519,3443
e_3092_0,2017-07-01 08:00:27.012964,2017-07-01 08:05:46.229664,3092,3454
444_14,2017-07-01 08:00:29.004252,2017-07-01 08:11:28.195516,116,496
e_3341_0,2017-07-01 08:00:36.625815,2017-07-01 08:06:29.276874,3341,3363
3121_13,2017-07-01 08:00:38.791413,2017-07-01 08:15:12.008824,3121,385
e_432_1,2017-07-01 08:01:01.947760,2017-07-01 08:02:44.649233,432,511
388_17,2017-07-01 08:01:14.982419,2017-07-01 08:05:37.296153,388,490
328_11,2017-07-01 08:01:21.201202,2017-07-01 08:05:12.883374,328,320
251_13,2017-07-01 08:01:26.285673,2017-07-01 08:06:22.009422,251,296
368_19,2017-07-01 08:01:39.015899,2017-07-01 08:13:20.800831,477,3142
e_3260_0,2017-07-01 08:01:57.720926,2017-07-01 08:05:40.678637,3260,2010
e_3355_0,2017-07-01 08:02:02.785361,2017-07-01 08:08:44.123343,3355,3458
e_483_1,2017-07-01 08:02:07.374311,2017-07-01 08:09:25.924632,483,296
3096_19,2017-07-01 08:02:11.537225,2017-07-01 08:06:35.501717,3096,3016
e_447_0,2017-07-01 08:02:25.467614,2017-07-01 08:20:00.937139,447,2008
e_403_0,2017-07-01 08:02:34.743036,2017-07-01 08:17:18.577473,403,3156
3367_18,2017-07-01 08:02:39.317040,2017-07-01 08:27:36.389777,3374,3282
e_439_0,2017-07-01 08:02:42.368412,2017-07-01 08:06:45.950425,439,497
3335_7,2017-07-01 08:02:50.265085,2017-07-01 08:11:46.385470,3335,3409
455_17,2017-07-01 08:02:55.680529,2017-07-01 08:08:34.261004,455,2023
e_3168_1,2017-07-01 08:02:58.490024,2017-07-01 08:07:37.352562,3168,3163
257_18,2017-07-01 08:02:59.533201,2017-07-01 08:08:45.364649,257,319
e_380_1,2017-07-01 08:03:08.834771,2017-07-01 08:11:53.822542,380,195
519_27,2017-07-01 08:03:15.314338,2017-07-01 08:14:49.944233,519,442
3311_9,2017-07-01 08:03:29.751586,2017-07-01 08:11:20.223012,3311,3382
116_14,2017-07-01 08:03:31.899471,2017-07-01 08:12:07.745327,426,304
e_3443_1,2017-07-01 08:03:32.995373,2017-07-01 08:10:23.304526,3443,448
3431_9,2017-07-01 08:03:41.944148,2017-07-01 08:17:44.674975,3431,458
3100_18,2017-07-01 08:03:42.154657,2017-07-01 08:11:29.632084,3100,3085
519_26,2017-07-01 08:03:50.313721,2017-07-01 08:13:52.533799,519,461
497_28,2017-07-01 08:03:57.934411,2017-07-01 08:10:44.457341,284,3258
3289_15,2017-07-01 08:04:01.449112,2017-07-01 08:12:28.602806,3289,2006
239_15,2017-07-01 08:04:05.368379,2017-07-01 08:26:34.885859,239,3116
3107_19,2017-07-01 08:04:07.029142,2017-07-01 08:18:19.038482,3107,3077
3536_21,2017-07-01 08:04:12.240008,2017-07-01 08:24:59.840511,3536,514
341_9,2017-07-01 08:04:15.708268,2017-07-01 08:12:13.485005,359,508
e_402_1,2017-07-01 08:04:33.515251,2017-07-01 08:08:39.220689,402,519
e_3167_0,2017-07-01 08:04:41.491710,2017-07-01 08:15:23.858472,3167,3357
458_15,2017-07-01 08:04:42.297523,2017-07-01 08:18:13.829379,458,3224
167_20,2017-07-01 08:04:48.862152,2017-07-01 08:15:03.012184,466,358
350_13,2017-07-01 08:04:50.901763,2017-07-01 08:13:13.798455,537,339
e_251_0,2017-07-01 08:04:51.737050,2017-07-01 08:08:28.319880,251,531
e_3427_0,2017-07-01 08:05:12.578905,2017-07-01 08:13:33.972471,3427,174
317_12,2017-07-01 08:05:20.746046,2017-07-01 08:17:36.157664,3263,3002
260_17,2017-07-01 08:05:30.137996,2017-07-01 08:20:02.797694,260,237
e_2003_0,2017-07-01 08:05:39.385050,2017-07-01 08:10:41.796062,2003,440
e_479_1,2017-07-01 08:05:44.072145,2017-07-01 08:12:23.609492,479,359
426_12,2017-07-01 08:05:49.766191,2017-07-01 08:11:54.260932,426,127
3255_7,2017-07-01 08:05:58.991580,2017-07-01 08:17:07.447370,3255,448
389_12,2017-07-01 08:06:04.566084,2017-07-01 08:09:53.868105,389,3092
3447_14,2017-07-01 08:06:07.667235,2017-07-01 08:10:40.284419,3447,3376
e_530_0,2017-07-01 08:06:07.954316,2017-07-01 08:15:08.360723,530,465
257_17,2017-07-01 08:06:09.468131,2017-07-01 08:10:16.722841,257,128
270_11,2017-07-01 08:06:11.018822,2017-07-01 08:10:16.269476,270,324
e_405_0,2017-07-01 08:06:28.674952,2017-07-01 08:18:30.735831,405,307
e_518_0,2017-07-01 08:06:28.720417,2017-07-01 08:10:32.894817,518,536
461_19,2017-07-01 08:06:29.839323,2017-07-01 08:10:15.356128,394,433
e_3449_0,2017-07-01 08:06:35.402850,2017-07-01 08:09:38.477258,3449,3093
380_17,2017-07-01 08:06:42.241764,2017-07-01 08:14:47.502561,380,377
397_12,2017-07-01 08:06:50.345857,2017-07-01 08:15:03.204891,397,324
499_17,2017-07-01 08:07:10.765711,2017-07-01 08:14:35.824948,499,3167
401_19,2017-07-01 08:07:45.908602,2017-07-01 08:24:32.214561,401,3142
e_368_1,2017-07-01 08:07:48.008917,2017-07-01 08:12:08.331769,368,238
410_15,2017-07-01 08:07:49.551251,2017-07-01 08:33:29.601897,410,3081
3173_19,2017-07-01 08:07:57.048636,2017-07-01 08:31:43.192093,3173,453
393_15,2017-07-01 08:08:03.265495,2017-07-01 08:23:23.992055,393,496
e_3129_0,2017-07-01 08:08:06.032577,2017-07-01 08:25:20.738777,3129,3167
e_435_0,2017-07-01 08:08:15.167486,2017-07-01 08:11:23.514577,435,503
342_13,2017-07-01 08:08:20.632238,2017-07-01 08:26:05.644971,3083,3440
523_23,2017-07-01 08:08:22.545514,2017-07-01 08:11:24.149240,459,334
e_295_0,2017-07-01 08:08:36.363869,2017-07-01 08:12:11.130420,295,401
3167_26,2017-07-01 08:08:54.463063,2017-07-01 08:14:26.289384,3167,3285
e_309_0,2017-07-01 08:09:02.731441,2017-07-01 08:16:14.464836,309,3263
479_15,2017-07-01 08:09:08.438631,2017-07-01 08:19:35.291519,3458,441
264_13,2017-07-01 08:09:08.929108,2017-07-01 08:21:58.860755,439,519
e_345_0,2017-07-01 08:09:13.609050,2017-07-01 08:14:00.436034,253,334
3053_11,2017-07-01 08:09:16.349089,2017-07-01 08:10:43.185696,437,3047
e_335_0,2017-07-01 08:09:25.888942,2017-07-01 08:13:32.097369,168,379
3369_13,2017-07-01 08:09:27.914754,2017-07-01 08:17:48.139859,3369,3147
477_29,2017-07-01 08:09:42.853059,2017-07-01 08:16:50.164764,479,499
229_10,2017-07-01 08:09:44.674059,2017-07-01 08:25:58.271963,379,253
e_3161_0,2017-07-01 08:10:06.667203,2017-07-01 08:21:59.935373,3161,466
3168_14,2017-07-01 08:10:06.978530,2017-07-01 08:19:24.968196,281,422
3169_18,2017-07-01 08:10:18.049377,2017-07-01 08:34:14.151156,3169,514
497_26,2017-07-01 08:10:23.936022,2017-07-01 08:14:48.226008,497,116
e_2010_0,2017-07-01 08:10:28.147039,2017-07-01 08:15:42.198935,2010,410
e_382_0,2017-07-01 08:10:43.976585,2017-07-01 08:13:14.558004,382,335
523_22,2017-07-01 08:10:47.540977,2017-07-01 08:16:20.878276,523,3259
385_14,2017-07-01 08:10:48.592605,2017-07-01 08:21:55.270472,385,3139
3002_7,2017-07-01 08:11:03.065801,2017-07-01 08:31:04.015657,3002,514
257_16,2017-07-01 08:11:04.543799,2017-07-01 08:20:10.601011,257,307
302_11,2017-07-01 08:11:09.269275,2017-07-01 08:26:32.260547,229,3256
e_3259_0,2017-07-01 08:11:27.751110,2017-07-01 08:14:32.308924,3259,490
